,userName,score,at,content
795,Pengguna Google,1,2026-08-05 06:44:50,mohon perbaiki navigasinya rute pilihan tidak ada yg terdekat dan jauh semua selalu memutar padahal dahulu tidak seperti itu mohon menjadi perhatian
796,Pengguna Google,1,2026-08-05 04:47:57,biaya admin ga ngotak argo tidak sesuai perampokan secara alus sih ini
797,Pengguna Google,1,2026-08-05 01:16:53,buruk sering di cancel oleh driver nya tolong driver nya di blokir akunnya kalau sering main cancel
798,Pengguna Google,5,2026-08-04 23:58:21,pas banget buat transportasi buat kesekolah kerja atau kemanapun itu jauh lebih mudah pake ini atau juga bisa buat yg mau beli makanan minuman dlln semua tersedia disini pokonyaa mantepp deh
799,Pengguna Google,3,2026-08-04 22:11:00,kenapa sistem bike hematnya ilang dah
800,Pengguna Google,5,2026-08-04 21:07:30,grab sangat membantu untuk kita biyaya nya terjangkau di kantong
801,Pengguna Google,5,2026-08-04 21:07:05,driver ramah mobil bersih dan wangi
802,Pengguna Google,1,2026-08-04 20:41:55,jelek udh di update balik lagi minta update ngabisin kuota
803,Pengguna Google,2,2026-08-04 20:02:26,harga makanan sdh mahal ada biyaya platfrom yg di bebankan ke costumer bener2 mahal cuman grabdriver yg sdh dpt potongan 10 tapi di foodnya masih 20 25 sekarang beli makanan ada biyaya platform sungguh lintah darat di era apa2 mahal ini aplikasi jg ikut mahal padahal keuntungannya sdh banyak dari yg downlod doang buka aplikasi dari biyaya pihak resto dan driver tp masih di minta biyaya platform uangnya di pake buat iklan gede2an tp biyaya platforn di bebankan ke costumer miris
804,Pengguna Google,5,2026-08-04 19:51:39,saya lebih simpel dan tidak repot setelah ada grab
805,Pengguna Google,1,2026-08-04 19:51:10,pada nggk mau ambil pesanan di lebak bulus
806,Pengguna Google,5,2026-08-04 19:41:48,kami pemula pas ad orderan ga ad notif jdi bingung gmn lg aktf kn
807,Pengguna Google,2,2026-08-04 19:09:43,minta tolong di perbaiki sistemnya terkait pembayaran tunai kenapa driver selalu menolak tunai kalo memang seperti itu terus jangan aja isi metode pembayaran tunai
808,Pengguna Google,3,2026-08-04 19:01:32,sekarang grab ga ada fitur pilih pengemudi terdekat pilih kendaraan dan pilih tarif langsung di arahkan ke driver terkadang posisi driver terlalu jauh dengan posisi jemput
809,Pengguna Google,5,2026-08-04 18:47:56,knp sih harus di update truss
810,Pengguna Google,1,2026-08-04 17:05:40,untuk sistemnya gajelas makanan saya sudah jadi 20 menitan tapi dari aplikasi bilang kalau masih di proses trus setelah makanan jadi driver baru menuju restoran belum lagi ke lokasi tujuan ini bukan tentang driver ini tentang sistemnya
811,Pengguna Google,5,2026-08-04 17:02:24,perjalanan barusan cukup memuaskan dan tepat waktu sampai ditujuan
812,Pengguna Google,5,2026-08-04 16:27:24,sangat baik sangat ramah sya sangat puas
813,Pengguna Google,5,2026-08-04 16:20:19,terima kasih kakak kurir tamvan
814,Pengguna Google,2,2026-08-04 14:58:47,susah dapet driver maunya argo gede mulu drivernya pdahal gw ga pernah kasi ongkos sesuai aplikasi pasti gw lebihin ongkosnya paling kecil goceng tipsnya blm apa2 driver minta censel banyak alesan mental oncom drivernya
815,Pengguna Google,1,2026-08-04 14:55:02,hallo saya dari salah satu penumpang grab bener bener kecewa dan saya udah lama pake aplikasi ini tapi baru baru ini aku hampir mati di buat salah satu pengemudi grab tangan saya sebelah kiri gak bisa di gerak gerakkan sampe sekarang dan pinggang saya luka kaki juga tolong ya pihak grab bilangin sama semua karyawan pengemudi grab sekali lagi minta tolong kalau bawa penumpang hati hati tolong kereta nya di cek lagi sebelum di gunakan itu aja dari saya tolong di baca ya
816,Pengguna Google,4,2026-08-04 14:14:04,tarif grab sekarang mahal dan kode promo kadang tidak berfungsi
817,Pengguna Google,1,2026-08-04 13:53:13,kalok bisa tidak ngasik bintang saya tidak akan memberikan bintang pelayanan 0 butuh bantuan tidak ada penyelesaian mintak bantuan cuma buang waktu saja
818,Pengguna Google,5,2026-08-04 13:36:19,aplikasi ini bagus sangat membatu ada keperluan
819,Pengguna Google,1,2026-08-04 13:19:42,luat nian ai dah grabexpress lamo nian nak ngambek barang ditolak tulah mentang mentang ongkir 4 besyukur la pulo ai uong lah lapar mak ini lah sejam aku nunggu disini grabexpress burik tp grabfood oke
820,Pengguna Google,5,2026-08-04 13:13:53,suka sekali karena ketepatan waktu terima kasih
821,Pengguna Google,3,2026-08-04 11:49:06,kok grab semakin hari semakin naik yah tarifnya
822,Pengguna Google,1,2026-08-04 11:40:32,sangat buruk saya pakai grab di thailand dengan payment debut card permata pemesanan batal tapi tagihan 1 756 baht tetap dibebankan dan tidak pernah ada pengembalian dari grab dari 23 mei 2026
823,Pengguna Google,5,2026-08-04 11:29:25,terima kasih driver gesit cepat nyaman aman
824,Pengguna Google,5,2026-08-04 10:24:12,aplikasinya sangan membantu kalian harus download
825,Pengguna Google,5,2026-08-04 10:23:35,pengemudi lebih bnyk jdi lebih cpt dapat
826,Pengguna Google,5,2026-08-04 10:06:21,memudah kan segala urusan harga terjangkau mantap
827,Pengguna Google,5,2026-08-04 09:46:06,alhamdulillah nyaman bersih drivernya sopan dan baik
828,Pengguna Google,5,2026-08-04 09:10:51,sangat puas dengan layanan nya membuat saya lebih mudah dalam beraktifitas
829,Pengguna Google,5,2026-08-04 08:57:52,sangat membantu untuk kebutuhan saya terimakasih
830,Pengguna Google,5,2026-08-04 08:25:50,lain kali tolong bungkusan yang ada air nya jangan di satukan dengan tempe
831,Pengguna Google,5,2026-08-04 07:08:27,terima kasih sudah diantar sampai tujuan dengan baik
832,Pengguna Google,1,2026-08-04 06:07:17,parah grab bike udh berhari2 ga ada yg nyangkut dan klo nyangkut udh mau dkt rmh tetiba d cancel pdhl udh mempet dan udh bnyk yg nolak mentang2 dana pelajar butuh duit tp maunya gede grabcar jg sama pake xl plus tp kursi belakang d lipat alasanya macetlah ada barang lah mending ga usah xl plus parah skrg driver2 udh ga mau jarak deket nanti klo udh sepi penumpang ngeluh lg dan 1 ojol kdng udh mendekati lokasi suka membatali sepihak hrsnya di kenakan sanksi
833,Pengguna Google,5,2026-08-04 05:49:15,grab memudahkan perjalanan saya terima kasih grab kalo bisa saya harap grab bisa dipesan untuk 2 perjalanan sekaligus apalagi anak saya ke sekolah bersamaan biar tidak menunggu yang satu tiba baru dipesan lg soalnya sekolah mereka berbeda
834,Pengguna Google,1,2026-08-04 04:45:28,aplikasi ojol aneh dari apk sebelah massa pahe aja munculnya jam 5 pagi dibatasi mau order juga harus di jam 5 pagi
835,Pengguna Google,1,2026-08-04 04:45:25,sistem makin bobrok layanan hemat di malam hari adain lagi tolol costumer lama lama pada pindah ke provider lain
836,Pengguna Google,1,2026-08-04 04:28:41,perlu diperhatikan dan diperbaiki lagi untuk sistem operasi nya terutama penjemputan sudah sangat lama menunggu
837,Pengguna Google,1,2026-08-04 00:49:11,grabfood pengantaran prioritas dihapus aja gak guna pesen pengantaran prioritas tetep terlambat lama mending yang pengantaran lama aja skalian
838,Pengguna Google,1,2026-08-04 00:17:49,pesen nasi goreng 1 jam 10menit mati duluan yg ada klo pake grabb
839,Pengguna Google,5,2026-08-03 23:19:31,tuhan pencipta alam semesta aja masih punya hati nurani nya masa ciptaannya ga ada manusiawinya sama mitranya
840,Pengguna Google,4,2026-08-03 22:06:51,alamat dan map tidak sesuai dengan titik map google rumah 36 kok jadi 13 no rumah 36 jadi 18 alamat rumah tidak sesuai
841,Pengguna Google,5,2026-08-03 21:58:20,sangat membantu disaat saat penting kita
842,Pengguna Google,3,2026-08-03 21:45:06,tolong dong makin mahal ongkir haruse makin cepet saya pilih standar ongkir ttp la seperti ongkir hemat
843,Pengguna Google,1,2026-08-03 20:34:17,gw mau ke depok dri jelambar dicancel mlu ma driver dikira mau prank
844,Pengguna Google,5,2026-08-03 20:31:38,mudah2an dimudahkan segala urusan dan dilancarkan rejekinya ya mbah aminn
845,Pengguna Google,5,2026-08-03 20:25:29,baik dalam berkendaraan ramah untuk masyarakat grab nya
846,Pengguna Google,3,2026-08-03 19:44:24,tengil bgt ketemu ojol ngomong nya pas pasan di jln pas belokan sy lg belok dia lurus di
847,Pengguna Google,1,2026-08-03 19:43:44,pesen nya lama kalau pagi jadi telat berangkat sekolah sesampai nya di sekolah saya di hukum guru dan kena sanksi
848,Pengguna Google,1,2026-08-03 18:59:41,udh lama datang gak bisa dibatalin lagi
849,Pengguna Google,1,2026-08-03 18:34:03,aplikasi penjajah mengambil untung dari driver yang terpaksa menerima bayaran murah seperti kerja rodi jaman penjajahan
850,Pengguna Google,1,2026-08-03 17:52:29,lemot banget beberapa kali mau pesen makanan selalu gak bisaa teruss eror terus aplikasi nyaa bikin emosi teruss penjualan nyaa adu mulai kalo ada potongan harga dikit ajaa langsung di cancel hadehh sekalian jangan kasih promo dong
851,Pengguna Google,4,2026-08-03 17:12:21,kenapa si grab ini susah bgt carinya padahal dipusat kota plus para driver itu suka gak mau ambil kalau ada yg penumpang yg pake promo
852,Pengguna Google,2,2026-08-03 16:31:27,kalau pakai hemat sulit dapat driver kalau dapat terkadang jauh padahal ada yang stanby d sekitar saya
853,Pengguna Google,1,2026-08-03 16:30:10,banyak banget driver yang nge acc tpi ga gerak klo ga niat ga usah di acc
854,Pengguna Google,1,2026-08-03 15:41:46,iklannya ganggu banget jujur ditungguin sampe selesai tapi iklannya gak ilang2 dan gak bisa di skip pencet silang sekalinya muncul di aplikasi lain harus keluar aplikasi dulu biar iklan kalian ilang entah nge bug atau gimana tapi cuma iklan grab doang yang begitu
855,Pengguna Google,1,2026-08-03 15:16:30,takut pakai grab sekarang drivernya berani memaki omongannya kasar tidak ada sop driver tidak ramah tidak bisa komplain sekarang jadi takut naik grab tidak aman
856,Pengguna Google,5,2026-08-03 15:06:24,sayang sekali driver tidak dapat berbicara dalam bahasa inggris
857,Pengguna Google,1,2026-08-03 14:21:39,i jkom rli i t mulai hari makin
858,Pengguna Google,3,2026-08-03 13:36:05,kecewa sih masa gw beli digrab titik nya gak jelas lokasi namanya udah bener tapi kenapa titiknya salah yang bikin grab nya marah yang kena malah gw padahal aplikasi nya aja ngebug bikin gw emosi setiap beli lewat grab karena ribut mulu sama grab nya mohon diperbaiki maaf jika ada kesalahan kata
859,Pengguna Google,5,2026-08-03 12:37:09,tolong adain batalkan pesanan kalau merchant tutup karna dari customer nggak bisa membatalkan kalo driver membatalkan juga nanti dapat driver baru lagi padahal saldo ovo sudah ditahan sebaiknya merchant juga didisiplinkan lagi soal jam buka dan tutupnya terima kasih
860,Pengguna Google,1,2026-08-03 11:59:28,aplikasi grab sangat buruk dan tolong diperbaiki dan disampaikan kepada tim manajemen terkait kendala serius ini bahwa aplikasinya lemot loading terus dan ini bisa menyebabkan kerugian miliaran rupiah kepada developer apps sebab orang yang tadinya semangat belanja jadi ilfeel hilang minat karena kelamaan nunggu saya hampir saja batal beli minuman dan mohon ditanggapi serius keluhan saya agar bisa sampai kepada tim manajemen sebab perusahaan yang rugi bukan saya
861,Pengguna Google,1,2026-08-03 11:24:18,perjalanan pembayaran via qris saldo saya sudah kepotong tetapi tidak masuk di pengemudi jadi pembayaran 2x ke pengemudi tolong di perbaiki terkait pembayaran nya
864,Pengguna Google,1,2026-08-03 07:54:10,tidak transparan metode pembayarannya harusnya uang yang dibayarkan penumpang di potong 8 bukan ditambahin embel biaya platform dan asuransi yang dibeli penumpang
865,Pengguna Google,5,2026-08-03 07:42:16,terbaik dan tepat waktu terimakasih grab
866,Pengguna Google,5,2026-08-03 07:27:03,sangat membantu lebih hemat dari mobil siaga desa
867,Pengguna Google,5,2026-08-03 06:23:11,cukup pantas jika sy bri bintang 5 karnaa apk ini sangat2 membantu
868,Pengguna Google,2,2026-08-03 06:14:12,selalu update ulang pas di update gak bisa bikin jengkel aja tolong kalau update ulang gak usah banyak penyimpanan yg di ambil lah udah hapus aplikasi yang lain tetap di suruh update ulang
869,Pengguna Google,1,2026-08-03 04:48:48,binggung ovo suka kepotong tiba2 dan skrng grab hemat gak ada kemarin2 ada gimana ya ini grab mau uninstall tapi masih ada sisa saldo ovo disini
870,Pengguna Google,1,2026-08-03 04:45:03,gajelas udah beli langganan grab hemat tapi gaada grab fitur hematnya
871,Pengguna Google,1,2026-08-03 04:08:48,pengn langganan ama driver kt si driver kgk mau oflain grb now aja tahu2 akun saya di tanggukan pdhl 7anya lnggnan ama ojol tangga sendiri berhubung tmpt nya di perdesaan biar bisa sat set berhubung sy mls gnti no wa buat daptar lgi jdi nya otw pinda ke aplikasi sebela
872,Pengguna Google,1,2026-08-03 01:50:13,sumpah greb sangat ribet sekali harus masukkan indentitas pribadi kaya yang mau minjem duit aja padahal saya kan mau naek ojek harus masukkan semua indentitas pribadi diribet banget sumpah sudi lagi deh download aplikasi greb ini harus foto selfi segala lagi kaya yang mau pinjem duit aja
873,Pengguna Google,2,2026-08-03 00:37:30,sebagai anak kost yg belum punya kendaraan sendiri saya sangat kecewa dengan nominal tarif skrng dan dengan jarak yg masih sama dari harga 10rb tiba melonjak ke 18rb sebenarnya faktor nya apa min bisa berubah drastis gitu kalo gini terus saya bakal beralih aplikasi
874,Pengguna Google,5,2026-08-02 23:42:23,i have been using grab for quite some time and overall i am satisfied with the service the app is easy to use and booking a ride or ordering food only takes a few minutes also most of the drivers i have met are friendly and professional and the service is usually reliable the various payment options including cash and digital payments make transactions more convenient
875,Pengguna Google,5,2026-08-02 23:20:12,harga murah byk promo apalagi klo pake grabunlimited
876,Pengguna Google,3,2026-08-02 22:14:17,grab hematnya knapa dibatesin skrg ya
877,Pengguna Google,5,2026-08-02 21:20:29,ada kendala aga susah ya klo sudah jm 9 mlm
878,Pengguna Google,1,2026-08-02 19:50:52,kepada manajemen ada baiknya the rule of the games terkait order dievaluasi saya setiap order food drivernya selalu dapat double order hal ini menyebabkan pengantaran menjadi sangat lama dan kualitas layanan yang diberikan tidak sesuai harapan thanks
879,Pengguna Google,5,2026-08-02 19:06:05,untuk kalian para konsumen grab yg saya ga hormati tolong lah klau driver uda minta tolong cancel apa susah nya sih cancel toh tdk merugikan kalian hidup jgn terlalu serius dan jgn terlalu bodoh lah smart dikit dan berbaik hati lah sesama manusia jgn zolim
880,Pengguna Google,5,2026-08-02 19:00:30,my favorite super app whether it s ordering food getting around or sending packages everything is quick and easy it s super convenient and i often get discounts too
881,Pengguna Google,1,2026-08-02 18:38:31,pengemudinya ga ramah di chat ngomongnya ga enak sudah di depan mata malah dibatalin sudah beberapa kali d batalin gara2 pakai grab hemat padahal jangan lihat dari harganya pelanggan juga punya pikiran pasti d lebihin terus grab ya lagi pasang harga hemat murah banget jd saya mengalami hal yang tidak mengenakan saya bener2 kesal tidak mau lagi pesan d grab
882,Pengguna Google,3,2026-08-02 17:32:40,maaf saya kasih rate 3 saya sudah berkali2 kecewa karena utk penjual bisa sepihak membatalkan pesanan saya sudah lapar sekali dan saya sudah menunggu sampai setengah jam lebih tapi tiba2 di batalkan tanpa pemberitahuan
883,Pengguna Google,5,2026-08-02 16:56:16,waktu motor lagi trouble app pertama yang ku buka buat perjalanan
884,Pengguna Google,5,2026-08-02 16:44:25,makanan nya enak2 ramah di kantong pula dann yg terpenting kakak2 yg ngelayanin bes terbai
885,Pengguna Google,1,2026-08-02 15:47:01,tidak ada menu download e receipt versi lama bisa minta struk via chat yg sekarang menu chat untuk minta struk pun tidak ada
886,Pengguna Google,1,2026-08-02 15:44:15,makin hari makin buruk bgt ini apk setiap mau order grab bike error trus bikin emosi sekalipun di update versi terbaru masih error aja ngabisin kuota buat update tolong dong perbaiki udah nyaman pke apk ini tp kadang error bikin males nunggu
887,Pengguna Google,1,2026-08-02 15:22:25,promo paylater tinggi tiba tiba ada tagihan rp 45k rp 45 setiap penggunaan perbulan kan kayak sama aja
888,Pengguna Google,5,2026-08-02 15:12:52,praktis ekonomis tepat waktu dan ramah serta membantu
889,Pengguna Google,2,2026-08-02 14:35:44,sangat kecewa dengan sistem titik jemput grab saya sudah berulang kali mencoba mengubah titik jemput ke lokasi saya atau titik terdekat tetapi aplikasi tetap mengunci lokasi yang disarankan dan itu jauh saya antisipasi memberi catatan dan menjelaskan ke driver bahwa kesalahan aplikasi yang tidak bisa di ubah terdekat pesanan akhirnya saya batalkan karena jarak terlalu jauh driver tidak bisa pick up dan sempat terjadi perdebatan masalah ini malah menimbulkan salah paham antara cs driver
